url,name,authors_num,commits_num,files_num,last_commit_date,first_commit_date,sloc,logging_loc
https://github.com/StepicOrg/stepik-android,stepik-android,18,9543,1828,2020-09-18 5:04,2015-08-23 5:40,81902,152
https://github.com/niranjan94/show-java,show-java,5,516,56,2019-06-22 7:31,2013-12-24 10:56,4852,5
